system,group,symbol,f_vector,status,our_menu_type_ids,our_P2_type_ids,our_menu_c_over_a,his_row_count,his_b_ratios,his_points,his_block,readonly_180_stored_ids
hexagonal,152,P3_121,"(38,57,21)",c_his_not_ours_P2_reproduced,,b778a118e7a44050,,1,797/1000,"(109/250,23/50,1/12)",152_154,
hexagonal,152,P3_121,"(39,59,22)",c_his_not_ours_P2_reproduced,,07685c7e15273955,,1,797/1000,"(43/250,109/250,1/12)",152_154,
hexagonal,152,P3_121,"(40,60,22)",c_his_not_ours_P2_reproduced,,950cf6be912ad9b8,,1,3497/1000,"(13/250,177/250,13/1500)",152_154,
hexagonal,152,P3_121,"(41,62,23)",c_his_not_ours_P2_reproduced,,8e3cfcf4c02900c9,,1,797/1000,"(53/250,73/250,61/1500)",152_154,
hexagonal,152,P3_121,"(42,63,23)",c_his_not_ours_P2_reproduced,,cdbc156bd69fabe7,,1,797/1000,"(21/125,53/125,1/12)",152_154,
hexagonal,152,P3_121,"(43,65,24)",c_his_not_ours_P2_reproduced,,8a46a28a0df09735,,1,1037/1000,"(51/250,73/250,53/1500)",152_154,
hexagonal,152,P3_121,"(44,66,24)",c_his_not_ours_P2_reproduced,,7921a079d435b987,,1,797/1000,"(41/250,109/250,1/12)",152_154,
hexagonal,152,P3_121,"(45,68,25)",c_his_not_ours_P2_reproduced,,1cfe04755c637eb0,,1,527/1000,"(57/250,71/250,43/1500)",152_154,
hexagonal,152,P3_121,"(46,69,25)",c_his_not_ours_P2_reproduced,,85938f578052e0c3,,1,797/1000,"(1/5,37/125,1/50)",152_154,
hexagonal,153,P3_212,"(12,18,8)",a_ours_in_his,fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",151_153,
hexagonal,153,P3_212,"(12,19,9)",c_his_not_ours_P2_reproduced,,8f6b3652ccfef570,,1,4/5,"(1/75,0,23/300)",151_153,
hexagonal,153,P3_212,"(13,22,11)",c_his_not_ours_P2_reproduced,,f1e0d6a24a06b752,,1,3497/1000,"(62/375,62/125,0)",151_153,
hexagonal,153,P3_212,"(16,26,12)",c_his_not_ours_P2_reproduced,,0cea04a8f66814e0,,1,797/1000,"(23/150,23/50,0)",151_153,
hexagonal,153,P3_212,"(18,27,11)",c_his_not_ours_P2_reproduced,,3781e6ffb4480fca,,1,3497/1000,"(62/375,62/125,1/12)",151_153,
hexagonal,153,P3_212,"(18,30,14)",a_ours_in_his,4db369a636f4396b,9bf0299ebc6762cc,3/2,1,4/5,"(133/750,53/250,0)",151_153,
hexagonal,153,P3_212,"(20,32,14)",c_his_not_ours_P2_reproduced,,c23407c24f02fc46,,1,797/1000,"(109/750,109/250,1/12)",151_153,
hexagonal,153,P3_212,"(22,34,14)",a_ours_in_his,8e6a80eb6f0f31a9,8e6a80eb6f0f31a9,91/64;23/16;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/6,123/250,0)",151_153,
hexagonal,153,P3_212,"(22,35,15)",c_his_not_ours_P2_reproduced,,df40917011e94d04,,1,3497/1000,"(4/75,4/25,2/75)",151_153,
hexagonal,153,P3_212,"(23,36,15)",c_his_not_ours_P2_reproduced,,104d5ca25efe75f8,,1,4/5,"(13/75,12/25,23/300)",151_153,
hexagonal,153,P3_212,"(24,36,14)",a_ours_in_his,e948828e76447bbb,e948828e76447bbb,127/128;1;5/4;21/16;11/8;93/64;47/32;3/2;97/64;49/32;25/16;13/8;7/4;2;17/8;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(21/125,62/125,31/375)",151_153,
hexagonal,153,P3_212,"(24,38,16)",a_ours_in_his,96db1db2ceed20c0,96db1db2ceed20c0,1/2;527/1000;3/4;6047/8000;12141/16000,1,797/1000,"(193/750,13/250,0)",151_153,
hexagonal,153,P3_212,"(25,38,15)",a_ours_in_his,11b5eb68110c797d,11b5eb68110c797d,39/32;5/4;11/8;45/32,1,797/1000,"(67/375,57/125,0)",151_153,
hexagonal,153,P3_212,"(25,39,16)",c_his_not_ours_P2_reproduced,,ee90cf9b66871976,,1,4/5,"(169/750,13/50,39/500)",151_153,
hexagonal,153,P3_212,"(27,41,16)",c_his_not_ours_P2_reproduced,,92ad2666bcd9d321,,1,797/1000,"(6/25,18/125,1/12)",151_153,
hexagonal,153,P3_212,"(27,42,17)",c_his_not_ours_P2_reproduced,,28864bfa439782cd,,1,4/5,"(7/30,11/50,23/300)",151_153,
hexagonal,153,P3_212,"(28,42,16)",a_ours_in_his,1a36f90bbc759307;2a139a0af47705e5,1a36f90bbc759307,1/2;527/1000;5/8;1277/2000;11/16;2777/4000;3/4;3047/4000;1547/2000;797/1000;4/5;7/8;29/32;117/128;1;65/64;33/32;67/64;17/16;35/32;71/64;9/8;19/16;77/64,1,797/1000,"(13/75,12/25,2/25)",151_153,
hexagonal,153,P3_212,"(29,44,17)",c_his_not_ours_P2_reproduced,,93f0d1afa520923e,,1,797/1000,"(13/50,39/250,1/12)",151_153,
hexagonal,153,P3_212,"(29,45,18)",c_his_not_ours_P2_reproduced,,04a2e51e235ab922,,1,4/5,"(1/6,23/50,23/300)",151_153,
hexagonal,153,P3_212,"(30,45,17)",a_ours_in_his,36ec4ad2f530e145;5c6382a9ef3bc209;e198aac88f223892,5c6382a9ef3bc209,977/1600;1277/2000;3/4;797/1000;3191/4000;1277/1600;12773/16000;9/8;37/32;75/64;105/64;53/32;27/16;55/32,1,3497/1000,"(7/25,4/25,2/75)",151_153,
hexagonal,153,P3_212,"(31,47,18)",c_his_not_ours_P2_reproduced,,d92e58a5ae54ad88,,1,797/1000,"(2/75,2/125,1/12)",151_153,
hexagonal,153,P3_212,"(31,48,19)",c_his_not_ours_P2_reproduced,,ab9908e32ae70ce9,,1,4/5,"(4/15,9/125,6/125)",151_153,
hexagonal,153,P3_212,"(32,48,18)",a_ours_in_his,23594bd7053503aa;d770abfcee4deb90;e5760549017956be,e5760549017956be,45/64;11331/16000;23/32;5777/8000;3/4;797/1000;1597/2000;4/5;7/8;59/64;15/16;31/32;63/64;1;65/64;33/32;17/16;9/8;19/16;39/32;79/64;5/4;41/32;83/64;11/8;23/16;47/32;95/64;111/64;7/4;2,1,3497/1000,"(19/75,6/25,1/25)",151_153,
hexagonal,153,P3_212,"(33,51,20)",c_his_not_ours_P2_reproduced,,ad2aa5f898b814b5,,1,4/5,"(34/125,8/125,9/250)",151_153,
hexagonal,153,P3_212,"(34,51,19)",a_ours_in_his,ce3b42c8a4ceff6f,c47838ebe2b50e1a,1/2;527/1000;2331/4000;9547/16000,1,797/1000,"(47/150,1/50,2/25)",151_153,
hexagonal,153,P3_212,"(35,53,20)",c_his_not_ours_P2_reproduced,,8e28b083881ae0aa,,1,797/1000,"(101/375,8/125,16/375)",151_153,
hexagonal,153,P3_212,"(36,54,20)",a_ours_in_his,d712ebc96a2dc4d9,d712ebc96a2dc4d9,5/4;3/2;13/8,1,3497/1000,"(6/125,16/125,17/750)",151_153,
hexagonal,153,P3_212,"(38,57,21)",c_his_not_ours_P2_reproduced,,7989244a00e65384,,1,797/1000,"(223/750,7/250,2/375)",151_153,
hexagonal,153,P3_212,"(40,60,22)",c_his_not_ours_P2_reproduced,,9e4aab9567a0373e,,1,797/1000,"(113/375,1/125,1/300)",151_153,
hexagonal,154,P3_221,"(12,18,8)",a_ours_in_his,fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",152_154,
hexagonal,154,P3_221,"(12,20,10)",b_ours_not_his,f0e2036d295195b4,,9/8,0,,,,
hexagonal,154,P3_221,"(13,22,11)",c_his_not_ours_P2_reproduced,,f1e0d6a24a06b752,,1,3497/1000,"(31/125,93/125,0)",152_154,
hexagonal,154,P3_221,"(14,24,12)",b_ours_not_his,1da02fe6c7c6eb73,,79/64;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,0,,,,
hexagonal,154,P3_221,"(15,23,10)",c_his_not_ours_P2_reproduced,,29f83598c9f23455,,1,3497/1000,"(62/125,62/125,1/12)",152_154,
hexagonal,154,P3_221,"(15,24,11)",c_his_not_ours_P2_reproduced,,8d405389ad32b59f,,1,2,"(1/5,1/5,7/150)",152_154,
hexagonal,154,P3_221,"(15,25,12)",a_ours_in_his,d1f1121757598de0,fcfb951dfb823866,9/4,1,7/5,"(3/50,1/10,3/50)",152_154,
hexagonal,154,P3_221,"(16,26,12)",c_his_not_ours_P2_reproduced,,0cea04a8f66814e0,,1,797/1000,"(31/125,93/125,0)",152_154,
hexagonal,154,P3_221,"(18,27,11)",c_his_not_ours_P2_reproduced,,3781e6ffb4480fca,,1,3497/1000,"(83/250,83/250,1/12)",152_154,
hexagonal,154,P3_221,"(18,28,12)",a_ours_in_his,1d2c47d061a6ab6c;29148698f93136e6;75c9be976d704515,1d2c47d061a6ab6c,23/32;3/4;31/32;1;9/8;73/64;37/32;19/16;79/64;5/4;41/32;21/16;11/8;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(62/125,63/125,1/12)",152_154,
hexagonal,154,P3_221,"(18,29,13)",c_his_not_ours_P2_reproduced,,bb3eeb50e1c37ee6,,1,3497/1000,"(21/125,62/125,0)",152_154,
hexagonal,154,P3_221,"(18,30,14)",b_ours_not_his,4db369a636f4396b,,3/2,0,,,,
hexagonal,154,P3_221,"(18,31,15)",c_his_not_ours_P2_reproduced,,75ed0d99a1ca0d26,,1,797/1000,"(27/125,44/125,0)",152_154,
hexagonal,154,P3_221,"(19,30,13)",c_his_not_ours_P2_reproduced,,06afb32833d8e7b7,,1,797/1000,"(3/125,6/125,1/12)",152_154,
hexagonal,154,P3_221,"(19,31,14)",c_his_not_ours_P2_reproduced,,7f384576cfd91dbc,,1,17/10,"(111/250,113/250,4/375)",152_154,
hexagonal,154,P3_221,"(20,32,14)",c_his_not_ours_P2_reproduced,,6cc5025bce118643,,1,797/1000,"(59/250,177/250,0)",152_154,
hexagonal,154,P3_221,"(21,32,13)",c_his_not_ours_P2_reproduced,,6a76b4fcea1180cc,,1,3497/1000,"(83/250,33/50,1/12)",152_154,
hexagonal,154,P3_221,"(21,33,14)",c_his_not_ours_P2_reproduced,,b52aa6137e45bd1c,,1,7/2,"(9/50,31/50,22/375)",152_154,
hexagonal,154,P3_221,"(22,34,14)",a_ours_in_his,08fd2cc91bbad73c;f905851c28b76464,08fd2cc91bbad73c,13/8;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(83/250,167/250,0)",152_154,
hexagonal,154,P3_221,"(22,35,15)",c_his_not_ours_P2_reproduced,,4a6f33270c17ba66,,1,3497/1000,"(1/250,247/250,0)",152_154,
hexagonal,154,P3_221,"(22,36,16)",b_ours_not_his,7472d8ba000c8056,,9/8,0,,,,
hexagonal,154,P3_221,"(23,35,14)",c_his_not_ours_P2_reproduced,,27d3250ca28a1f93,,1,3497/1000,"(71/250,121/250,19/1500)",152_154,
hexagonal,154,P3_221,"(23,36,15)",c_his_not_ours_P2_reproduced,,4ad102d9c3b04e58,,1,4/5,"(3/125,121/125,7/1500)",152_154,
hexagonal,154,P3_221,"(23,38,17)",c_his_not_ours_P2_reproduced,,8a0c74fa65888683,,1,2,"(0,3/5,7/100)",152_154,
hexagonal,154,P3_221,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f;e948828e76447bbb,e948828e76447bbb,1/2;527/1000;2331/4000;5/8;1277/2000;11/16;2777/4000;45/64;11331/16000;3/4;797/1000;4/5;259/320;7/8;57/64;15/16;61/64;123/128;31/32;63/64;1;67/64;17/16;35/32;71/64;9/8;19/16;39/32;5/4;87/64;11/8;23/16;95/64;3/2;97/64;49/32;25/16;13/8;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(83/250,167/250,1/12)",152_154,
hexagonal,154,P3_221,"(24,38,16)",c_his_not_ours_P2_reproduced,,555f30ec39725ebc,,1,3497/1000,"(0,41/125,41/1500)",152_154,
hexagonal,154,P3_221,"(25,38,15)",a_ours_in_his,919d30fd9021b5ee,b508d80454515935,101/64;51/32;103/64,1,3497/1000,"(62/125,63/125,0)",152_154,
hexagonal,154,P3_221,"(25,39,16)",c_his_not_ours_P2_reproduced,,4dabaf9070c14683,,1,4/5,"(28/125,89/125,61/1500)",152_154,
hexagonal,154,P3_221,"(25,41,18)",c_his_not_ours_P2_reproduced,,3074dfc8b2c246f3,,1,4/5,"(37/250,117/250,9/125)",152_154,
hexagonal,154,P3_221,"(26,39,15)",a_ours_in_his,59f890334e777569;95ea57030a106887,95ea57030a106887,1/2;527/1000;1731/3200;9101/16000;2331/4000;1277/2000;3/4;797/1000;4/5;7/8;29/32;59/64,1,797/1000,"(54/125,61/125,1/12)",152_154,
hexagonal,154,P3_221,"(26,40,16)",a_ours_in_his,4a31af4ea18688a8,8cdfcf810038e858,17/32;9/16;5/8;11/16;45/64;5777/8000;3/4;797/1000;4/5;551/640;277/320;7/8;15/16;61/64;123/128;31/32;1;17/16;35/32;71/64;9/8;73/64;37/32;19/16;39/32;5/4;81/64;41/32;83/64,1,3497/1000,"(4/25,21/25,31/750)",152_154,
hexagonal,154,P3_221,"(26,41,17)",c_his_not_ours_P2_reproduced,,abe3eb1b16dc2acb,,1,4/5,"(22/125,54/125,9/125)",152_154,
hexagonal,154,P3_221,"(27,41,16)",c_his_not_ours_P2_reproduced,,483b95ab4d952a2c,,1,3497/1000,"(7/25,53/125,0)",152_154,
hexagonal,154,P3_221,"(27,42,17)",c_his_not_ours_P2_reproduced,,479ec1de84f768a5,,1,3497/1000,"(0,11/25,11/300)",152_154,
hexagonal,154,P3_221,"(27,43,18)",c_his_not_ours_P2_reproduced,,6fb79c742896c91e,,1,797/1000,"(59/250,19/50,0)",152_154,
hexagonal,154,P3_221,"(28,42,16)",a_ours_in_his,1a36f90bbc759307;2c121297dbaa80af;4a560e459032166a,b7c0d3d85242db64,1/2;527/1000;23/32;3/4;797/1000;4/5;551/640;277/320;7/8;29/32;119/128;15/16;31/32;1;33/32;67/64;17/16;35/32;73/64,1,3497/1000,"(61/250,189/250,61/1500)",152_154,
hexagonal,154,P3_221,"(28,43,17)",c_his_not_ours_P2_reproduced,,6b285b73377e5b4a,,1,797/1000,"(23/125,46/125,1/30)",152_154,
hexagonal,154,P3_221,"(28,44,18)",c_his_not_ours_P2_reproduced,,7ddf6d7c3a56512f,,1,4/5,"(41/250,121/250,9/250)",152_154,
hexagonal,154,P3_221,"(28,45,19)",c_his_not_ours_P2_reproduced,,cafa9aed9d5a1b2f,,1,4/5,"(4/25,11/25,23/300)",152_154,
hexagonal,154,P3_221,"(29,44,17)",a_ours_in_his,542cbe76934b484b,7236fdf52656aab4,5/4,1,3497/1000,"(0,3/5,1/60)",152_154,
hexagonal,154,P3_221,"(29,45,18)",c_his_not_ours_P2_reproduced,,14eb440b8111e7f7,,1,4/5,"(11/50,101/250,61/1500)",152_154,
hexagonal,154,P3_221,"(30,45,17)",a_ours_in_his,2165f5c5260120de,5c6382a9ef3bc209,4439/8000,1,3497/1000,"(49/250,187/250,49/1500)",152_154,
hexagonal,154,P3_221,"(30,46,18)",c_his_not_ours_P2_reproduced,,15f476f9f9696b0e,,1,3497/1000,"(12/125,53/125,2/125)",152_154,
